GO.ID	UNIgene	V3
892	GO:0019344	Nk52_evm57s210	cysteine biosynthetic process
893	GO:0019344	Nk52_evm62s210	cysteine biosynthetic process
894	GO:0019344	Nk52_evm6s245	cysteine biosynthetic process
895	GO:0009073	Nk52_evm1s1609	aromatic amino acid family biosynthetic process
896	GO:0009073	Nk52_evm21s233	aromatic amino acid family biosynthetic process
897	GO:0009073	Nk52_evm28s24	aromatic amino acid family biosynthetic process
898	GO:0009073	Nk52_evm2s745	aromatic amino acid family biosynthetic process
899	GO:0009073	Nk52_evm52s221	aromatic amino acid family biosynthetic process
900	GO:0009073	Nk52_evm54s221	aromatic amino acid family biosynthetic process
901	GO:0009073	Nk52_evm55s221	aromatic amino acid family biosynthetic process
902	GO:0009073	Nk52_evm5s738	aromatic amino acid family biosynthetic process
903	GO:0009073	Nk52_evm77s1444	aromatic amino acid family biosynthetic process
904	GO:0043605	Nk52_evm16s162	amide catabolic process
905	GO:0043605	Nk52_evm16s212	amide catabolic process
906	GO:0043605	Nk52_evm1s2243	amide catabolic process
907	GO:0043605	Nk52_evm2s155	amide catabolic process
908	GO:0043605	Nk52_evm37s236	amide catabolic process
909	GO:0043605	Nk52_evm3s223	amide catabolic process
910	GO:0043605	Nk52_evm53s2118	amide catabolic process
911	GO:0043605	Nk52_evm6s2391	amide catabolic process
912	GO:0043605	Nk52_evm6s526	amide catabolic process
913	GO:0043605	Nk52_evm8s304	amide catabolic process
914	GO:0043605	Nk52_evm96s1810	amide catabolic process
915	GO:0043605	Nk52_evm9s2133	amide catabolic process
916	GO:0140962	Nk52_evm19s2152	multicellular organismal-level chemical homeostasis
917	GO:0140962	Nk52_evm1s402	multicellular organismal-level chemical homeostasis
918	GO:0140962	Nk52_evm21s370	multicellular organismal-level chemical homeostasis
919	GO:0140962	Nk52_evm31s239	multicellular organismal-level chemical homeostasis
920	GO:0140962	Nk52_evm91s2118	multicellular organismal-level chemical homeostasis
921	GO:0042059	Nk52_evm1s1385	negative regulation of epidermal growth factor receptor signaling pathway
922	GO:0042059	Nk52_evm2s332	negative regulation of epidermal growth factor receptor signaling pathway
923	GO:0042059	Nk52_evm33s2402	negative regulation of epidermal growth factor receptor signaling pathway
924	GO:0042059	Nk52_evm53s2367	negative regulation of epidermal growth factor receptor signaling pathway
925	GO:1902224	Nk52_evm1s1406	ketone body metabolic process
926	GO:1902224	Nk52_evm1s661	ketone body metabolic process
927	GO:1902224	Nk52_evm1s695	ketone body metabolic process
928	GO:1902224	Nk52_evm45s2579	ketone body metabolic process
929	GO:0006828	Nk52_evm1s1372	manganese ion transport
930	GO:0006828	Nk52_evm22s234	manganese ion transport
931	GO:0006828	Nk52_evm22s2579	manganese ion transport
932	GO:0006828	Nk52_evm23s96	manganese ion transport
933	GO:0010996	Nk52_evm3s214	response to auditory stimulus
934	GO:0010996	Nk52_evm55s252	response to auditory stimulus
935	GO:0010996	Nk52_evm5s299	response to auditory stimulus
936	GO:0050995	Nk52_evm17s1869	negative regulation of lipid catabolic process
937	GO:0050995	Nk52_evm35s147	negative regulation of lipid catabolic process
938	GO:0050995	Nk52_evm60s1360	negative regulation of lipid catabolic process
939	GO:1902351	Nk52_evm1s1372	response to imidacloprid
940	GO:1902351	Nk52_evm22s234	response to imidacloprid
941	GO:1902351	Nk52_evm22s2579	response to imidacloprid
942	GO:0051305	Nk52_evm1s1208	chromosome movement towards spindle pole
943	GO:0051305	Nk52_evm23s152	chromosome movement towards spindle pole
944	GO:0051305	Nk52_evm8s376	chromosome movement towards spindle pole
945	GO:0000103	Nk52_evm57s210	sulfate assimilation
946	GO:0000103	Nk52_evm59s210	sulfate assimilation
947	GO:0000103	Nk52_evm62s210	sulfate assimilation
948	GO:0006210	Nk52_evm15s272	thymine catabolic process
949	GO:0006210	Nk52_evm49s914	thymine catabolic process
950	GO:0006210	Nk52_evm4s2367	thymine catabolic process
951	GO:0061003	Nk52_evm1s189	positive regulation of dendritic spine morphogenesis
952	GO:0061003	Nk52_evm1s279	positive regulation of dendritic spine morphogenesis
953	GO:0061003	Nk52_evm23s152	positive regulation of dendritic spine morphogenesis
954	GO:0006524	Nk52_evm1s1809	alanine catabolic process
955	GO:0006524	Nk52_evm1s2451	alanine catabolic process
956	GO:0006524	Nk52_evm6s215	alanine catabolic process
957	GO:0009585	Nk52_evm1s407	red, far-red light phototransduction
958	GO:0009585	Nk52_evm54s62	red, far-red light phototransduction
959	GO:0009585	Nk52_evm5s386	red, far-red light phototransduction
960	GO:1900017	Nk52_evm12s262	positive regulation of cytokine production involved in inflammatory response
961	GO:1900017	Nk52_evm1s2554	positive regulation of cytokine production involved in inflammatory response
962	GO:1900017	Nk52_evm4s675	positive regulation of cytokine production involved in inflammatory response
963	GO:0150103	Nk52_evm13s1763	reactive gliosis
964	GO:0150103	Nk52_evm19s233	reactive gliosis
965	GO:0150103	Nk52_evm70s215	reactive gliosis
966	GO:1902065	Nk52_evm1s279	response to L-glutamate
967	GO:1902065	Nk52_evm36s304	response to L-glutamate
968	GO:1902065	Nk52_evm36s32	response to L-glutamate
969	GO:0006491	Nk52_evm1s2178	N-glycan processing
970	GO:0006491	Nk52_evm21s2496	N-glycan processing
971	GO:0006491	Nk52_evm29s1485	N-glycan processing
972	GO:0006491	Nk52_evm34s1671	N-glycan processing
973	GO:0006491	Nk52_evm37s239	N-glycan processing
974	GO:0006491	Nk52_evm3s2325	N-glycan processing
975	GO:0034755	Nk52_evm13s2284	iron ion transmembrane transport
976	GO:0034755	Nk52_evm17s1400	iron ion transmembrane transport
977	GO:0034755	Nk52_evm1s1372	iron ion transmembrane transport
978	GO:0034755	Nk52_evm22s234	iron ion transmembrane transport
979	GO:0034755	Nk52_evm22s2579	iron ion transmembrane transport
980	GO:0034755	Nk52_evm51s2657	iron ion transmembrane transport
981	GO:0034755	Nk52_evm55s621	iron ion transmembrane transport
982	GO:0007032	Nk52_evm10s272	endosome organization
983	GO:0007032	Nk52_evm11s2462	endosome organization
984	GO:0007032	Nk52_evm17s310	endosome organization
985	GO:0007032	Nk52_evm1s219	endosome organization
986	GO:0007032	Nk52_evm24s914	endosome organization
987	GO:0007032	Nk52_evm33s236	endosome organization
988	GO:0007032	Nk52_evm35s2474	endosome organization
989	GO:0007032	Nk52_evm3s2524	endosome organization
990	GO:0007032	Nk52_evm3s314	endosome organization
991	GO:0007032	Nk52_evm50s207	endosome organization
992	GO:0007032	Nk52_evm53s2367	endosome organization
993	GO:0007032	Nk52_evm5s2542	endosome organization
994	GO:0007032	Nk52_evm73s2367	endosome organization
995	GO:0072583	Nk52_evm14s1705	clathrin-dependent endocytosis
996	GO:0072583	Nk52_evm20s2449	clathrin-dependent endocytosis
997	GO:0072583	Nk52_evm21s1444	clathrin-dependent endocytosis
998	GO:0072583	Nk52_evm36s240	clathrin-dependent endocytosis
999	GO:0072583	Nk52_evm4s2438	clathrin-dependent endocytosis
1000	GO:0072583	Nk52_evm52s621	clathrin-dependent endocytosis
1001	GO:0072583	Nk52_evm72s239	clathrin-dependent endocytosis
1002	GO:0072583	Nk52_evm7s331	clathrin-dependent endocytosis
1003	GO:0072583	Nk52_evm8s215	clathrin-dependent endocytosis
1004	GO:0006639	Nk52_evm12s2506	acylglycerol metabolic process
1005	GO:0006639	Nk52_evm15s2241	acylglycerol metabolic process
1006	GO:0006639	Nk52_evm20s157	acylglycerol metabolic process
1007	GO:0006639	Nk52_evm21s2506	acylglycerol metabolic process
1008	GO:0006639	Nk52_evm21s2579	acylglycerol metabolic process
1009	GO:0006639	Nk52_evm27s1178	acylglycerol metabolic process
1010	GO:0006639	Nk52_evm28s243	acylglycerol metabolic process
1011	GO:0006639	Nk52_evm28s2612	acylglycerol metabolic process
1012	GO:0006639	Nk52_evm2s1705	acylglycerol metabolic process
1013	GO:0006639	Nk52_evm2s1869	acylglycerol metabolic process
1014	GO:0006639	Nk52_evm31s239	acylglycerol metabolic process
1015	GO:0006639	Nk52_evm33s554	acylglycerol metabolic process
1016	GO:0006639	Nk52_evm35s2325	acylglycerol metabolic process
1017	GO:0006639	Nk52_evm3s2612	acylglycerol metabolic process
1018	GO:0006639	Nk52_evm4s1315	acylglycerol metabolic process
1019	GO:0006639	Nk52_evm4s2496	acylglycerol metabolic process
1020	GO:0006639	Nk52_evm4s78	acylglycerol metabolic process
1021	GO:0006639	Nk52_evm53s2039	acylglycerol metabolic process
1022	GO:0006639	Nk52_evm5s2596	acylglycerol metabolic process
1023	GO:0006639	Nk52_evm5s299	acylglycerol metabolic process
1024	GO:0006639	Nk52_evm60s1360	acylglycerol metabolic process
1025	GO:0006639	Nk52_evm6s2241	acylglycerol metabolic process
1026	GO:0006639	Nk52_evm8s207	acylglycerol metabolic process
1027	GO:0006639	Nk52_evm98s1073	acylglycerol metabolic process
1028	GO:0019878	Nk52_evm10s265	lysine biosynthetic process via aminoadipic acid
1029	GO:0019878	Nk52_evm17s2612	lysine biosynthetic process via aminoadipic acid
1030	GO:0019878	Nk52_evm34s242	lysine biosynthetic process via aminoadipic acid
1031	GO:0019878	Nk52_evm51s240	lysine biosynthetic process via aminoadipic acid
1032	GO:0019878	Nk52_evm9s2356	lysine biosynthetic process via aminoadipic acid
1033	GO:0060425	Nk52_evm16s224	lung morphogenesis
1034	GO:0060425	Nk52_evm16s304	lung morphogenesis
1035	GO:0060425	Nk52_evm17s967	lung morphogenesis
1036	GO:0060425	Nk52_evm53s153	lung morphogenesis
1037	GO:0060425	Nk52_evm91s2118	lung morphogenesis
1038	GO:0006607	Nk52_evm12s262	NLS-bearing protein import into nucleus
1039	GO:0006607	Nk52_evm14s254	NLS-bearing protein import into nucleus
1040	GO:0006607	Nk52_evm18s292	NLS-bearing protein import into nucleus
1041	GO:0006607	Nk52_evm1s2554	NLS-bearing protein import into nucleus
1042	GO:0006607	Nk52_evm23s554	NLS-bearing protein import into nucleus
1043	GO:0006541	Nk52_evm117s224	glutamine metabolic process
1044	GO:0006541	Nk52_evm13s360	glutamine metabolic process
1045	GO:0006541	Nk52_evm18s262	glutamine metabolic process
1046	GO:0006541	Nk52_evm1s1276	glutamine metabolic process
1047	GO:0006541	Nk52_evm33s1569	glutamine metabolic process
1048	GO:0006541	Nk52_evm33s2568	glutamine metabolic process
1049	GO:0006541	Nk52_evm3s123	glutamine metabolic process
1050	GO:0006541	Nk52_evm40s240	glutamine metabolic process
1051	GO:0006541	Nk52_evm50s554	glutamine metabolic process
1052	GO:0006541	Nk52_evm52s221	glutamine metabolic process
1053	GO:0006541	Nk52_evm55s221	glutamine metabolic process
1054	GO:0033619	Nk52_evm14s316	membrane protein proteolysis
1055	GO:0033619	Nk52_evm18s1178	membrane protein proteolysis
1056	GO:0033619	Nk52_evm24s287	membrane protein proteolysis
1057	GO:0033619	Nk52_evm37s1073	membrane protein proteolysis
1058	GO:0033619	Nk52_evm6s539	membrane protein proteolysis
1059	GO:0033619	Nk52_evm79s164	membrane protein proteolysis
1060	GO:0033619	Nk52_evm91s2118	membrane protein proteolysis
1061	GO:0033619	Nk52_evm9s1178	membrane protein proteolysis
1062	GO:0034394	Nk52_evm23s2085	protein localization to cell surface
1063	GO:0034394	Nk52_evm29s370	protein localization to cell surface
1064	GO:0034394	Nk52_evm57s164	protein localization to cell surface
1065	GO:0034394	Nk52_evm58s239	protein localization to cell surface
1066	GO:0034394	Nk52_evm5s967	protein localization to cell surface
1067	GO:0034394	Nk52_evm7s327	protein localization to cell surface
1068	GO:0034394	Nk52_evm8s675	protein localization to cell surface
1069	GO:1902116	Nk52_evm1s1141	negative regulation of organelle assembly
1070	GO:1902116	Nk52_evm1s2152	negative regulation of organelle assembly
1071	GO:1902116	Nk52_evm1s279	negative regulation of organelle assembly
1072	GO:1902116	Nk52_evm20s2462	negative regulation of organelle assembly
1073	GO:1902116	Nk52_evm63s239	negative regulation of organelle assembly
1074	GO:1902116	Nk52_evm7s269	negative regulation of organelle assembly
1075	GO:0045116	Nk52_evm10s272	protein neddylation
1076	GO:0045116	Nk52_evm17s210	protein neddylation
1077	GO:0045116	Nk52_evm1s2357	protein neddylation
1078	GO:0045116	Nk52_evm38s2496	protein neddylation
1079	GO:0045116	Nk52_evm4s545	protein neddylation
1080	GO:0045116	Nk52_evm62s1401	protein neddylation
1081	GO:0021761	Nk52_evm13s1763	limbic system development
1082	GO:0021761	Nk52_evm19s233	limbic system development
1083	GO:0021761	Nk52_evm1s2078	limbic system development
1084	GO:0021761	Nk52_evm38s210	limbic system development
1085	GO:0021761	Nk52_evm4s2062	limbic system development
1086	GO:0021761	Nk52_evm55s252	limbic system development
1087	GO:0021761	Nk52_evm57s1360	limbic system development
1088	GO:0016482	Nk52_evm10s1705	cytosolic transport
1089	GO:0016482	Nk52_evm10s272	cytosolic transport
1090	GO:0016482	Nk52_evm15s2473	cytosolic transport
1091	GO:0016482	Nk52_evm16s280	cytosolic transport
1092	GO:0016482	Nk52_evm23s136	cytosolic transport
1093	GO:0016482	Nk52_evm23s152	cytosolic transport
1094	GO:0016482	Nk52_evm23s2474	cytosolic transport
1095	GO:0016482	Nk52_evm23s316	cytosolic transport
1096	GO:0016482	Nk52_evm24s914	cytosolic transport
1097	GO:0016482	Nk52_evm33s805	cytosolic transport
1098	GO:0016482	Nk52_evm34s164	cytosolic transport
1099	GO:0016482	Nk52_evm36s240	cytosolic transport
1100	GO:0016482	Nk52_evm3s1524	cytosolic transport
1101	GO:0016482	Nk52_evm3s215	cytosolic transport
1102	GO:0016482	Nk52_evm3s967	cytosolic transport
1103	GO:0016482	Nk52_evm40s24	cytosolic transport
1104	GO:0016482	Nk52_evm41s153	cytosolic transport
1105	GO:0016482	Nk52_evm4s2152	cytosolic transport
1106	GO:0016482	Nk52_evm56s217	cytosolic transport
1107	GO:0016482	Nk52_evm57s1020	cytosolic transport
1108	GO:0016482	Nk52_evm57s164	cytosolic transport
1109	GO:0016482	Nk52_evm5s2085	cytosolic transport
1110	GO:0016482	Nk52_evm5s2542	cytosolic transport
1111	GO:0016482	Nk52_evm8s2039	cytosolic transport
1112	GO:0016482	Nk52_evm9s215	cytosolic transport
1113	GO:0045444	Nk52_evm11s312	fat cell differentiation
1114	GO:0045444	Nk52_evm15s2640	fat cell differentiation
1115	GO:0045444	Nk52_evm1s388	fat cell differentiation
1116	GO:0045444	Nk52_evm21s1129	fat cell differentiation
1117	GO:0045444	Nk52_evm2s1705	fat cell differentiation
1118	GO:0045444	Nk52_evm35s147	fat cell differentiation
1119	GO:0045444	Nk52_evm3s319	fat cell differentiation
1120	GO:0045444	Nk52_evm4s2367	fat cell differentiation
1121	GO:0045444	Nk52_evm53s215	fat cell differentiation
1122	GO:0045444	Nk52_evm56s152	fat cell differentiation
1123	GO:0045444	Nk52_evm5s179	fat cell differentiation
1124	GO:0045444	Nk52_evm6s319	fat cell differentiation
1125	GO:0045444	Nk52_evm91s352	fat cell differentiation
1126	GO:0045444	Nk52_evm99s2192	fat cell differentiation
1127	GO:0045444	Nk52_evm9s259	fat cell differentiation
1128	GO:1902117	Nk52_evm13s2011	positive regulation of organelle assembly
1129	GO:1902117	Nk52_evm18s2118	positive regulation of organelle assembly
1130	GO:1902117	Nk52_evm1s189	positive regulation of organelle assembly
1131	GO:1902117	Nk52_evm1s327	positive regulation of organelle assembly
1132	GO:1902117	Nk52_evm26s1524	positive regulation of organelle assembly
1133	GO:1902117	Nk52_evm2s332	positive regulation of organelle assembly
1134	GO:1902117	Nk52_evm3s252	positive regulation of organelle assembly
1135	GO:1902117	Nk52_evm43s359	positive regulation of organelle assembly
1136	GO:1902117	Nk52_evm57s1360	positive regulation of organelle assembly
1137	GO:1902117	Nk52_evm69s343	positive regulation of organelle assembly
1138	GO:1902117	Nk52_evm76s485	positive regulation of organelle assembly
1139	GO:1902117	Nk52_evm77s207	positive regulation of organelle assembly
1140	GO:1904262	Nk52_evm10s224	negative regulation of TORC1 signaling
1141	GO:1904262	Nk52_evm15s553	negative regulation of TORC1 signaling
1142	GO:1904262	Nk52_evm18s2402	negative regulation of TORC1 signaling
1143	GO:1904262	Nk52_evm1s413	negative regulation of TORC1 signaling
1144	GO:1904262	Nk52_evm24s156	negative regulation of TORC1 signaling
1145	GO:1904262	Nk52_evm3s359	negative regulation of TORC1 signaling
1146	GO:1904262	Nk52_evm4s166	negative regulation of TORC1 signaling
1147	GO:1904262	Nk52_evm62s485	negative regulation of TORC1 signaling
1148	GO:1904262	Nk52_evm68s210	negative regulation of TORC1 signaling
1149	GO:1904262	Nk52_evm82s207	negative regulation of TORC1 signaling
1150	GO:1904262	Nk52_evm97s914	negative regulation of TORC1 signaling
1151	GO:1904262	Nk52_evm9s2039	negative regulation of TORC1 signaling
1152	GO:0009313	Nk52_evm18s207	oligosaccharide catabolic process
1153	GO:0009313	Nk52_evm29s2462	oligosaccharide catabolic process
1154	GO:0009313	Nk52_evm6s1992	oligosaccharide catabolic process
1155	GO:0009313	Nk52_evm6s2133	oligosaccharide catabolic process
1156	GO:0009313	Nk52_evm9s166	oligosaccharide catabolic process
1157	GO:0019673	Nk52_evm1s1618	GDP-mannose metabolic process
1158	GO:0019673	Nk52_evm26s153	GDP-mannose metabolic process
1159	GO:0019673	Nk52_evm26s370	GDP-mannose metabolic process
1160	GO:0019673	Nk52_evm37s2402	GDP-mannose metabolic process
1161	GO:0071340	Nk52_evm1s1866	skeletal muscle acetylcholine-gated channel clustering
1162	GO:0071340	Nk52_evm1s205	skeletal muscle acetylcholine-gated channel clustering
1163	GO:0071340	Nk52_evm1s2184	skeletal muscle acetylcholine-gated channel clustering
1164	GO:0071340	Nk52_evm1s2259	skeletal muscle acetylcholine-gated channel clustering
1165	GO:0010884	Nk52_evm12s2506	positive regulation of lipid storage
1166	GO:0010884	Nk52_evm17s1869	positive regulation of lipid storage
1167	GO:0010884	Nk52_evm35s2325	positive regulation of lipid storage
1168	GO:0010884	Nk52_evm60s1360	positive regulation of lipid storage
1169	GO:0042331	Nk52_evm14s1401	phototaxis
1170	GO:0042331	Nk52_evm1s1485	phototaxis
1171	GO:0042331	Nk52_evm24s2133	phototaxis
1172	GO:0042331	Nk52_evm35s226	phototaxis
1173	GO:0042331	Nk52_evm37s147	phototaxis
1174	GO:0000032	Nk52_evm12s1763	cell wall mannoprotein biosynthetic process
1175	GO:0000032	Nk52_evm14s1763	cell wall mannoprotein biosynthetic process
1176	GO:0000032	Nk52_evm1s1763	cell wall mannoprotein biosynthetic process
1177	GO:0000032	Nk52_evm48s224	cell wall mannoprotein biosynthetic process
1178	GO:0000032	Nk52_evm7s1763	cell wall mannoprotein biosynthetic process
1179	GO:0046856	Nk52_evm16s236	phosphatidylinositol dephosphorylation
1180	GO:0046856	Nk52_evm16s554	phosphatidylinositol dephosphorylation
1181	GO:0046856	Nk52_evm17s262	phosphatidylinositol dephosphorylation
1182	GO:0046856	Nk52_evm1s2391	phosphatidylinositol dephosphorylation
1183	GO:0046856	Nk52_evm29s223	phosphatidylinositol dephosphorylation
1184	GO:0046856	Nk52_evm41s745	phosphatidylinositol dephosphorylation
1185	GO:0046856	Nk52_evm49s224	phosphatidylinositol dephosphorylation
1186	GO:0048873	Nk52_evm31s239	homeostasis of number of cells within a tissue
1187	GO:0048873	Nk52_evm42s2309	homeostasis of number of cells within a tissue
1188	GO:0048873	Nk52_evm57s164	homeostasis of number of cells within a tissue
1189	GO:0000338	Nk52_evm17s210	protein deneddylation
1190	GO:0000338	Nk52_evm1s1331	protein deneddylation
1191	GO:0000338	Nk52_evm54s62	protein deneddylation
1192	GO:0051292	Nk52_evm1s1178	nuclear pore complex assembly
1193	GO:0051292	Nk52_evm1s262	nuclear pore complex assembly
1194	GO:0051292	Nk52_evm4s397	nuclear pore complex assembly
1195	GO:0045056	Nk52_evm13s232	transcytosis
1196	GO:0045056	Nk52_evm36s240	transcytosis
1197	GO:0045056	Nk52_evm4s2152	transcytosis
1198	GO:0006106	Nk52_evm18s252	fumarate metabolic process
1199	GO:0006106	Nk52_evm32s1073	fumarate metabolic process
1200	GO:0006106	Nk52_evm42s2309	fumarate metabolic process
1201	GO:0034381	Nk52_evm12s2506	plasma lipoprotein particle clearance
1202	GO:0034381	Nk52_evm31s239	plasma lipoprotein particle clearance
1203	GO:0034381	Nk52_evm35s2325	plasma lipoprotein particle clearance
1204	GO:0098779	Nk52_evm18s256	positive regulation of mitophagy in response to mitochondrial depolarization
1205	GO:0098779	Nk52_evm1s279	positive regulation of mitophagy in response to mitochondrial depolarization
1206	GO:0098779	Nk52_evm23s2085	positive regulation of mitophagy in response to mitochondrial depolarization
1207	GO:2000643	Nk52_evm34s164	positive regulation of early endosome to late endosome transport
1208	GO:2000643	Nk52_evm56s217	positive regulation of early endosome to late endosome transport
1209	GO:2000643	Nk52_evm5s2085	positive regulation of early endosome to late endosome transport
1210	GO:0006914	Nk52_evm10s224	autophagy
1211	GO:0006914	Nk52_evm112s352	autophagy
1212	GO:0006914	Nk52_evm116s226	autophagy
1213	GO:0006914	Nk52_evm11s2462	autophagy
1214	GO:0006914	Nk52_evm121s485	autophagy
1215	GO:0006914	Nk52_evm12s227	autophagy
1216	GO:0006914	Nk52_evm12s372	autophagy
1217	GO:0006914	Nk52_evm13s2209	autophagy
1218	GO:0006914	Nk52_evm13s245	autophagy
1219	GO:0006914	Nk52_evm13s367	autophagy
1220	GO:0006914	Nk52_evm17s913	autophagy
1221	GO:0006914	Nk52_evm18s2402	autophagy
1222	GO:0006914	Nk52_evm18s256	autophagy
1223	GO:0006914	Nk52_evm19s2474	autophagy
1224	GO:0006914	Nk52_evm1s1141	autophagy
1225	GO:0006914	Nk52_evm1s1791	autophagy
1226	GO:0006914	Nk52_evm1s1803	autophagy
1227	GO:0006914	Nk52_evm1s2152	autophagy
1228	GO:0006914	Nk52_evm1s279	autophagy
1229	GO:0006914	Nk52_evm1s413	autophagy
1230	GO:0006914	Nk52_evm1s470	autophagy
1231	GO:0006914	Nk52_evm1s848	autophagy
1232	GO:0006914	Nk52_evm20s287	autophagy
1233	GO:0006914	Nk52_evm20s564	autophagy
1234	GO:0006914	Nk52_evm21s24	autophagy
1235	GO:0006914	Nk52_evm23s1444	autophagy
1236	GO:0006914	Nk52_evm23s2085	autophagy
1237	GO:0006914	Nk52_evm24s2133	autophagy
1238	GO:0006914	Nk52_evm26s1524	autophagy
1239	GO:0006914	Nk52_evm30s343	autophagy
1240	GO:0006914	Nk52_evm31s2209	autophagy
1241	GO:0006914	Nk52_evm31s224	autophagy
1242	GO:0006914	Nk52_evm31s288	autophagy
1243	GO:0006914	Nk52_evm32s147	autophagy
1244	GO:0006914	Nk52_evm34s1705	autophagy
1245	GO:0006914	Nk52_evm36s240	autophagy
1246	GO:0006914	Nk52_evm36s304	autophagy
1247	GO:0006914	Nk52_evm39s2612	autophagy
1248	GO:0006914	Nk52_evm3s298	autophagy
1249	GO:0006914	Nk52_evm41s153	autophagy
1250	GO:0006914	Nk52_evm44s2449	autophagy
1251	GO:0006914	Nk52_evm45s1810	autophagy
1252	GO:0006914	Nk52_evm45s2309	autophagy
1253	GO:0006914	Nk52_evm4s2085	autophagy
1254	GO:0006914	Nk52_evm4s675	autophagy
1255	GO:0006914	Nk52_evm51s208	autophagy
1256	GO:0006914	Nk52_evm53s2367	autophagy
1257	GO:0006914	Nk52_evm57s1360	autophagy
1258	GO:0006914	Nk52_evm57s2367	autophagy
1259	GO:0006914	Nk52_evm5s2542	autophagy
1260	GO:0006914	Nk52_evm69s343	autophagy
1261	GO:0006914	Nk52_evm6s327	autophagy
1262	GO:0006914	Nk52_evm6s351	autophagy
1263	GO:0006914	Nk52_evm6s380	autophagy
1264	GO:0006914	Nk52_evm70s215	autophagy
1265	GO:0006914	Nk52_evm76s485	autophagy
1266	GO:0006914	Nk52_evm7s1224	autophagy
1267	GO:0006914	Nk52_evm7s2635	autophagy
1268	GO:0006914	Nk52_evm7s269	autophagy
1269	GO:0006914	Nk52_evm80s224	autophagy
1270	GO:0035269	Nk52_evm13s1763	protein O-linked mannosylation
1271	GO:0035269	Nk52_evm19s233	protein O-linked mannosylation
1272	GO:0035269	Nk52_evm24s262	protein O-linked mannosylation
1273	GO:0035269	Nk52_evm26s2391	protein O-linked mannosylation
1274	GO:0035269	Nk52_evm48s224	protein O-linked mannosylation
1275	GO:0035269	Nk52_evm6s2630	protein O-linked mannosylation
1276	GO:0035269	Nk52_evm75s226	protein O-linked mannosylation
1277	GO:0035269	Nk52_evm81s215	protein O-linked mannosylation
